"X","Y","L1"
6.29153894121897,53.5087382572378,6
6.26893331155102,53.508905681673,6
6.2688408874726,53.5044138039403,6
6.15582169226639,53.5051872692891,6
6.15574113074838,53.5006952808372,6
6.1482071455347,53.5007430730438,6
6.14804765869563,53.4917590606363,6
6.14051523263977,53.4918063695565,6
6.14043630674456,53.4873143456949,6
6.13290465063176,53.4873611778225,6
6.13282653232471,53.4828691401709,6
6.11776474148272,53.4829613806591,6
6.11761171462019,53.4739772581883,6
6.12514104249723,53.4739313853853,6
6.12506376843902,53.4694393189966,6
6.20787644260852,53.4689037499135,6
6.20796238555121,53.4733957449471,6
6.23807863300491,53.4731868580976,6
6.23816774940319,53.4776788177778,6
6.24569754656622,53.4776254132767,6
6.24578747270561,53.4821173583001,6
6.26084857895931,53.4820091238998,6
6.26094010377691,53.4865010469442,6
6.26847141265563,53.4864462168611,6
6.26856374815104,53.4909381250259,6
6.29115990744895,53.4907707898278,6
6.29125463181986,53.4952626681027,6
6.33645106565026,53.4949152480468,6
6.33655054712881,53.4994070724091,6
6.34408399278892,53.4993475142121,6
6.34428460595173,53.5083311241558,6
6.33674958164968,53.5083906982322,6
6.33684913470888,53.512882499666,6
6.29163375647426,53.5132301050074,6
6.01219928589378,53.4745700941153,7
6.0120029781443,53.4610936172776,7
6.01953018136927,53.4610543446815,7
6.01939781279016,53.4520699999893,7
6.05702571202528,53.4518666390084,7
6.05737644768374,53.4743273093497,7
6.04984696165894,53.4743689493033,7
6.0497775690946,53.4698768246238,7
6.04224885462476,53.4699179887653,7
6.04231745900628,53.4744101189293,7
6.01219928589378,53.4745700941153,7
5.86908426835052,53.4707349663353,8
5.86903380573407,53.4662427198635,8
5.79375060652182,53.4665202907736,8
5.7937080354365,53.4620279998868,8
5.67326548168862,53.4623742525511,8
5.67329544494044,53.4668665895635,8
5.6055385594314,53.4670084766,8
5.60537857708704,53.4355618301391,8
5.61290163209307,53.4355479589814,8
5.61287801263802,53.4310555533481,8
5.62040027528004,53.4310412142527,8
5.62037587495504,53.4265488032149,8
5.64294026753406,53.4265029733328,8
5.64291351405889,53.4220105610949,8
5.68803740334815,53.421906232843,8
5.68806887473704,53.4263986311929,8
5.71063307919819,53.4263401189833,8
5.71066691760544,53.4308325022394,8
5.71818908964024,53.4308120560262,8
5.71822372282496,53.4353044292407,8
5.7257466732473,53.4352835104711,8
5.72578210158607,53.4397758735666,8
5.77092434058808,53.4396404764666,8
5.77088419113359,53.4351481313972,8
5.81602136310352,53.4349958385834,8
5.81606623355146,53.4394881633743,8
5.83863703755326,53.4394056634177,8
5.83868427975514,53.4438979698668,8
5.86878167386532,53.4437813761336,8
5.86883207609151,53.4482736596837,8
5.89893242580228,53.4481495304894,8
5.89898598949645,53.4526417901187,8
5.90651183267516,53.4526095785526,8
5.90656619672432,53.457101826486,8
5.95172570091328,53.4568986590322,8
5.95190305318645,53.470375277051,8
5.86908426835052,53.4707349663353,8
5.53022263888714,53.4581367024037,9
5.53020765543744,53.4536443166517,9
5.5151551448965,53.4536612614245,9
5.51514174000215,53.4491688660391,9
5.4850398318594,53.4491971105682,9
5.48502957936912,53.4447047040596,9
5.46245548373461,53.4447209498413,9
5.46244759503839,53.4402285338216,9
5.43235192376557,53.4402436131159,9
5.43234718466609,53.4357511877552,9
5.40977777943203,53.4357575622227,9
5.4097754016873,53.4312651286936,9
5.38720835156009,53.4312672741603,9
5.38720833404177,53.4267748330397,9
5.36464364354214,53.4267727506307,9
5.36464598512073,53.4222803024952,9
5.34208365876421,53.4222739933371,9
5.342088358309,53.4177815387628,9
5.31952840060596,53.4177710039838,9
5.31953545698503,53.4132785435466,9
5.29697787244061,53.4132637842767,9
5.29698728452088,53.4087713185519,9
5.26691368072103,53.4087450694195,9
5.26692623297263,53.40425259995,9
5.22182063475018,53.404199149,9
5.22183789647361,53.3997066794192,9
5.19928750680114,53.3996736212494,9
5.19930712005101,53.3951811488539,9
5.19179111784246,53.395169192355,9
5.19181151142927,53.3906767143484,9
5.17678109188407,53.390651396861,9
5.17680305026861,53.3861589150345,9
5.16928863311428,53.3861455542342,9
5.16931137089558,53.3816530670093,9
5.16179774382366,53.3816392388894,9
5.16182126062657,53.3771467463414,9
5.14679559244849,53.3771176866788,9
5.14682067216375,53.3726251908473,9
5.13930863123891,53.372609959493,9
5.13946368537748,53.3456548472516,9
5.14697102465368,53.3456700664542,9
5.14699606245477,53.3411775209484,9
5.19203551941491,53.3412589847765,9
5.19201517937484,53.345751541117,9
5.19952255659354,53.3457634801289,9
5.19950299484773,53.3502560310042,9
5.21451932942699,53.3502785062127,9
5.21450132969343,53.3547710530112,9
5.22201028687165,53.35478158902,9
5.2219758417515,53.3637666641687,9
5.25201797877106,53.3638041308906,9
5.25200388567827,53.3682966627977,9
5.29707189199553,53.3683388028541,9
5.29706250015529,53.3728313332508,9
5.31208675709983,53.3728416299602,9
5.31207893160296,53.3773341545963,9
5.31959184727082,53.3773386000705,9
5.31959888847212,53.3728460748426,9
5.32711102152785,53.3728500507432,9
5.32710476462272,53.3773425765005,9
5.34213060362867,53.3773491222267,9
5.3421259141958,53.3818416417114,9
5.35715332665843,53.3818463118806,9
5.35715020544913,53.3863388248297,9
5.36466469756768,53.3863404564708,9
5.36466236047209,53.3908329624661,9
5.37217763801113,53.3908341250924,9
5.37217608540456,53.3953266240581,9
5.37969214836443,53.3953273175446,9
5.37969138062232,53.3998198094046,9
5.44734300015116,53.3998049305402,9
5.44734930103932,53.404297413212,9
5.46238455336657,53.4042889427451,9
5.46239242698058,53.4087814170644,9
5.47742924299538,53.4087710675464,9
5.47743869008492,53.4132635332491,9
5.48495788059315,53.4132576534869,9
5.4849681159255,53.4177501111535,9
5.50000806137456,53.417736941249,9
5.50001987149525,53.4222293898957,9
5.51506137798129,53.4222143395701,9
5.51507476363981,53.4267067789323,9
5.54516088209274,53.4266710375317,9
5.5451774171174,53.4311634648411,9
5.56022202643408,53.4311427730223,9
5.56024013886608,53.4356351902671,9
5.56776322384032,53.4356241382035,9
5.56778212751886,53.4401165466527,9
5.57530599487872,53.4401050232045,9
5.57534539019793,53.4490898150058,9
5.56781994845387,53.4491013415228,9
5.56783886571353,53.4535937279167,9
5.56031263196434,53.4536047858678,9
5.56033076608914,53.4580971663554,9
5.53022263888714,53.4581367024037,9
5.04965764141544,53.3094953553053,10
5.04969279022608,53.3050027849614,10
5.03469238890608,53.304959746145,10
5.03472909180736,53.3004671745802,10
5.01973028798619,53.3004222696426,10
5.01976854422337,53.295929697117,10
5.00477133899387,53.2958829265633,10
5.00481114781211,53.2913903533365,10
4.99731334019867,53.2913662694193,10
4.99735392018454,53.2868736924893,10
4.98235989549863,53.2868241277519,10
4.98240202674866,53.2823315505161,10
4.97490580985191,53.282306069884,10
4.97494871133543,53.2778134891552,10
4.95995786897111,53.2777611317423,10
4.96000232040208,53.2732685511027,10
4.95250769510952,53.27324167451,10
4.95255291584033,53.2687490905873,10
4.94505908122274,53.2687217500524,10
4.94510507088162,53.2642291629207,10
4.93761202693134,53.2642013585685,10
4.93765878514664,53.259708768302,10
4.9301665318559,53.259680500257,10
4.93021405825608,53.25518790693,10
4.92272259561698,53.255159175317,10
4.92277088983067,53.2506665790033,10
4.91528021783517,53.2506373839472,10
4.91532927949112,53.246144784721,10
4.90783939813107,53.2461151263464,10
4.90788922685816,53.2416225242817,10
4.89291105744654,53.2415618140159,10
4.89296243143839,53.2370692132465,10
4.88547414355957,53.2370381615435,10
4.88552628369103,53.2325455581446,10
4.87803878660345,53.2325140435608,10
4.87809169250382,53.2280214376061,10
4.8706049861987,53.2279894602661,10
4.8706586574974,53.2234968518296,10
4.86317274196581,53.223464411858,10
4.86339040953865,53.2054939283366,10
4.90080456238264,53.205651375849,10
4.90075405121593,53.2101440276405,10
4.90823769585786,53.210174121241,10
4.90828742975211,53.2056814654574,10
4.92325319981223,53.2057402447677,10
4.92320502047532,53.2102329083497,10
4.93068870008084,53.2102616018551,10
4.930593862119,53.2192469166239,10
4.93807910814153,53.2192751509193,10
4.93803245006785,53.2237678020193,10
4.94551848504553,53.2237955731729,10
4.94542669181198,53.2327808626171,10
4.96040190688574,53.2328350186256,10
4.96035755068913,53.237327660446,10
4.96784595257817,53.2373540414273,10
4.96780236441522,53.2418466800062,10
4.97529155528961,53.2418725973476,10
4.97524873553122,53.246365232611,10
4.9827387153982,53.2463906861879,10
4.9825704513265,53.2643611729353,10
4.99006355825358,53.2643861725795,10
4.99002224689038,53.2688787805632,10
5.00501004955652,53.2689273839365,10
5.00497028817608,53.2734199915399,10
5.0199596885978,53.2734667310384,10
5.01992147795375,53.2779593380022,10
5.04240798678877,53.2780259492068,10
5.04237210794032,53.2825185581589,10
5.04986840855041,53.2825398294198,10
5.04983330163956,53.2870324343257,10
5.06482748878536,53.2870735791709,10
5.0647939348711,53.2915661826583,10
5.07978971540589,53.2916054616103,10
5.07975771524138,53.2960980634193,10
5.08725639793135,53.2961170036492,10
5.08728761721462,53.2916243993238,10
5.0947855264693,53.2916428691943,10
5.09475508806988,53.2961354759739,10
5.1022537854707,53.2961534803926,10
5.10219444921421,53.3051386779965,10
5.09469418948165,53.3051206687922,10
5.09466372928772,53.3096132548036,10
5.04965764141544,53.3094953553053,10
4.81849385534387,53.2052895927013,11
4.81855290216021,53.2007969822436,11
4.84099878738166,53.2009012360226,11
4.84105548957587,53.1964086050867,11
4.83357429095627,53.1963743249305,11
4.83363175633778,53.1918816919065,11
4.84859261370738,53.1919497766917,11
4.84848077635861,53.2009350541676,11
4.8559627786457,53.2009684057524,11
4.85590761706505,53.2054610389512,11
4.81849385534387,53.2052895927013,11
5.32735387912167,53.1976361184832,12
5.32736007659504,53.1931433180985,12
5.33484099226617,53.1931468064157,12
5.33483557164374,53.1976396072635,12
5.32735387912167,53.1976361184832,12
5.3274405097021,53.1347363186473,13
5.32744668657097,53.130243427285,13
5.33491674570395,53.1302469091282,13
5.33491134310465,53.1347398009524,13
5.3274405097021,53.1347363186473,13
4.84859261370738,53.1919497766917,14
4.84864851242824,53.1874571280173,14
4.84116885349825,53.1874233233256,14
4.84122551523588,53.1829306725277,14
4.83374664609486,53.1828964060075,14
4.83380407048002,53.1784037531596,14
4.82632599111845,53.1783690249353,14
4.82638417778201,53.173876370111,14
4.81890688819023,53.173841180307,14
4.81902477132111,53.164855860297,14
4.81154904704499,53.1648202137637,14
4.81160874296405,53.1603275486641,14
4.80413380824874,53.1602914408607,14
4.80425470770325,53.1513061006581,14
4.79678133753157,53.1512695365554,14
4.79684254051947,53.1467768615384,14
4.78936995969921,53.146739836475,14
4.78949387110704,53.1377544767948,14
4.78202285405832,53.1377169958619,14
4.78208556193142,53.1332243112846,14
4.77461533402431,53.1331863697002,14
4.77480568991422,53.1197082923902,14
4.76733779869105,53.1196699004516,14
4.76740199402181,53.1151772002584,14
4.75993489154104,53.1151383480378,14
4.75999984494222,53.110645646591,14
4.75253353119309,53.1106063342127,14
4.75266493780423,53.1016209225842,14
4.74520018570995,53.1015811554388,14
4.74526663837496,53.0970884453426,14
4.73780267480153,53.0970482183482,14
4.73793707776679,53.0880627897767,14
4.73047467507605,53.0880221084438,14
4.73061055846815,53.0790366653549,14
4.72314971608802,53.0789955299271,14
4.72321840542768,53.0745028043771,14
4.7157583511571,53.0744612095933,14
4.7158972240425,53.0654757506664,14
4.70843872931044,53.0654337022158,14
4.70850891231311,53.0609409689242,14
4.70105120547883,53.0608984614257,14
4.70119306352451,53.0519129873706,14
4.69373691545662,53.0518700266328,14
4.69459588956267,52.9979567318999,14
4.70204280129772,52.9979996245124,14
4.70211350382351,52.9935068045931,14
4.70955966378317,52.9935492278467,14
4.70969948214843,52.9845635586852,14
4.71714412216267,52.984605507157,14
4.7172132385533,52.9801126580068,14
4.75443284042049,52.9803154199597,14
4.75430227212354,52.9893011658516,14
4.74685678394085,52.9892615300174,14
4.74679070824203,52.9937543887011,14
4.77657582648982,52.993910170765,14
4.77651280937937,52.9984030440086,14
4.79885411105267,52.9985150264146,14
4.79867189063411,53.0119936542533,14
4.80612132703738,53.0120300686118,14
4.80606132743764,53.0165229372284,14
4.81351154736922,53.0165588923787,14
4.8134523030577,53.0210517596563,14
4.82090330652746,53.0210872554749,14
4.82084481786866,53.0255801213402,14
4.83574840558058,53.0256497299151,14
4.83569144282012,53.0301425988682,14
4.85059662428496,53.0302103597909,14
4.85054118816648,53.0347032315763,14
4.85799456876864,53.0347364201008,14
4.85793988977133,53.0392292901338,14
4.86539405359409,53.0392620187061,14
4.86528619778914,53.0482477489524,14
4.87274191547552,53.0482800217186,14
4.87268873921124,53.0527728818458,14
4.88014524032319,53.0528046943521,14
4.87993549424547,53.0707760896212,14
4.8948547038418,53.0708383539881,14
4.89480377970823,53.0753311954604,14
4.90226417446252,53.075361634502,14
4.90171171199196,53.1247825188898,14
4.90918062001858,53.1248125367821,14
4.90913109852687,53.1293053102472,14
4.91660079227198,53.129334866532,14
4.91655203315674,53.1338276374913,14
4.90908156527016,53.1337980772902,14
4.90893289486882,53.1472763397502,14
4.90146011523568,53.1472463019636,14
4.90135939280332,53.1562317699465,14
4.89388507521335,53.156201258243,14
4.89383392080076,53.1606939784396,14
4.88635884013575,53.1606629966777,14
4.88641076978159,53.1561702805876,14
4.87893647669228,53.1561388369818,14
4.87883105441169,53.1651242543046,14
4.88630689814314,53.1651557062477,14
4.88620297710028,53.1741411057735,14
4.87872558198932,53.1741096454896,14
4.87867282696395,53.1786023312464,14
4.87119466843519,53.1785704005331,14
4.87103399905595,53.1920484055914,14
4.84859261370738,53.1919497766917,14
4.67269765399809,52.9708683999217,15
4.67284498026934,52.961882728068,15
4.68028569783828,52.9619269651265,15
4.68013990619034,52.9709126486713,15
4.67269765399809,52.9708683999217,15
5.32769256312045,52.9505226728672,16
5.32769868022535,52.9460295304154,16
5.33513715190725,52.9460329934068,16
5.33513180158455,52.9505261363166,16
5.32769256312045,52.9505226728672,16
5.0227622133187,52.9409957348689,17
5.02279974957839,52.9365026521669,17
4.98561623211979,52.9363834861566,17
4.98565759028944,52.9318904133658,17
4.96334989413539,52.9318133684264,17
4.96339354041617,52.9273202999939,17
4.95595842804795,52.9272936960725,17
4.95604722103647,52.9183075488344,17
4.94861365052343,52.918280489229,17
4.94865879669208,52.9137874105094,17
4.93379321865984,52.913731910506,17
4.93393318343714,52.9002526617898,17
4.90421134149912,52.9001361562198,17
4.90436038099376,52.8866569020964,17
4.91178853087705,52.8866867103702,17
4.91183742313101,52.8821936103365,17
4.93411964894261,52.8822802500812,17
4.93407304907591,52.8867733615482,17
4.97121413041288,52.8869085346144,17
4.97117134116557,52.8914016582368,17
4.98602937435039,52.891452498193,17
4.9859881040331,52.8959456228315,17
4.99341789985512,52.8959703525524,17
4.9933773844934,52.9004634747488,17
5.0156691227704,52.9005348988742,17
5.01563089250975,52.9050280247799,17
5.02306225513059,52.9050509108952,17
5.02302478091568,52.9095440340913,17
5.03045691746839,52.9095664606302,17
5.03042019966063,52.9140595810433,17
5.03785311015133,52.9140815478833,17
5.03763721637711,52.9410401663995,17
5.0227622133187,52.9409957348689,17
5.32777807109648,52.8876181522164,18
5.32778416798936,52.8831249292681,18
5.33521192372622,52.8831283858588,18
5.33520659108334,52.8876216092636,18
5.32777807109648,52.8876181522164,18
5.46884424809115,52.8471655864567,19
5.46883584208377,52.8426723149223,19
5.47625672078566,52.8426669949075,19
5.4762658894193,52.8471602657408,19
5.46884424809115,52.8471655864567,19
5.6015739732566,52.6717584554886,20
5.60155204232149,52.6672650003183,20
5.5867696062369,52.6672907441584,20
5.58672878130027,52.6583038120701,20
5.60889789556267,52.6582645176348,20
5.60892057148455,52.6627579810066,20
5.61631102111076,52.662743962588,20
5.61635790001881,52.6717308706765,20
5.6015739732566,52.6717584554886,20
5.77150891940663,52.6623434845832,21
5.77131255390725,52.6398763904089,21
5.76392603140601,52.6399000378743,21
5.76377212109205,52.6219262613223,21
5.77115562729085,52.6219026262804,21
5.77111641863563,52.61740917303,21
5.77849916200769,52.6173850824404,21
5.77881912292186,52.6533325458831,21
5.78620789089381,52.6533079708261,21
5.78624868329832,52.6578013783057,21
5.77885916028342,52.6578259565928,21
5.77889920704411,52.6623193623192,21
5.77150891940663,52.6623434845832,21
5.17362196638328,52.5099916138695,22
5.17364367940806,52.5054979872916,22
5.18100780985722,52.5055110065563,22
5.18098684612228,52.5100046348421,22
5.17362196638328,52.5099916138695,22
5.100236083971,52.4693936394878,23
5.10029436601963,52.4604063424645,23
5.09293778411387,52.4603883180111,23
5.09299753344743,52.4514010082098,23
5.08564245303042,52.4513825320366,23
5.08567306422303,52.446888873027,23
5.10773608524645,52.4469429251318,23
5.10770771503676,52.4514365912247,23
5.12241792313663,52.4514703484586,23
5.1223910406484,52.4559640146279,23
5.14445864099175,52.4560112333123,23
5.14440934182111,52.4649985649353,23
5.11497990750009,52.46493467693,23
5.11495225846339,52.4694283277936,23
5.100236083971,52.4693936394878,23
5.06420013696447,52.3659442600763,24
5.06423284380298,52.3614505286172,24
5.07157299562661,52.3614703222099,24
5.07154103246883,52.3659640562592,24
5.06420013696447,52.3659442600763,24
3.96496594067607,51.8454560482361,25
3.96510782741048,51.8409630012064,25
3.94334762045548,51.8406973456958,25
3.94349164382215,51.836204330393,25
3.92898645070448,51.8360250093306,25
3.92913188673835,51.8315320145607,25
3.90737651699519,51.8312597078341,25
3.90752408768733,51.8267667456642,25
3.87852029464136,51.8263974460739,25
3.87867072138082,51.8219045290859,25
3.85692040662258,51.8216228877935,25
3.85707296564205,51.8171300046208,25
3.84982365292723,51.8170352407857,25
3.85074260111419,51.7900779592253,25
3.85798758372539,51.7901726493729,25
3.85813989751107,51.7856797475914,25
3.8653841940039,51.7857739780861,25
3.86553575185286,51.7812810614888,25
3.88726668667002,51.7815610323574,25
3.88696786249339,51.790546935537,25
3.91594869063365,51.7909140624048,25
3.91580211243084,51.7954070576841,25
3.94478636491484,51.795767071641,25
3.9446426392552,51.8002601109844,25
4.00261849169605,51.8009587468555,25
4.00275644436618,51.7964656169431,25
4.01000284867546,51.7965509210292,25
4.01014004814122,51.7920577774744,25
4.0173857624647,51.7921426229741,25
4.01752220905738,51.7876494658529,25
4.02476723337377,51.7877338528803,25
4.02490292742453,51.7832406822687,25
4.03214726171267,51.7833246109379,25
4.03255199426461,51.7698450513113,25
4.03979419689467,51.7699285001033,25
4.0401964895271,51.7564488856031,25
4.04743656175915,51.7565318548809,25
4.04796964183764,51.7385589583277,25
4.05520686534472,51.7386414377692,25
4.05613354649904,51.7071887024652,25
4.08506261225124,51.7075138567295,25
4.08519200069001,51.7030205574467,25
4.12858217617077,51.7034948333057,25
4.12870722587309,51.6990014703551,25
4.14316941242878,51.6991559708781,25
4.14329299735796,51.6946625856816,25
4.15052341515648,51.6947391564576,25
4.15064625385455,51.690245759121,25
4.1578759819037,51.6903218737148,25
4.15812013951539,51.6813350527144,25
4.18703358844523,51.6816349706579,25
4.18715275551795,51.6771415180623,25
4.19438046897814,51.677215372564,25
4.19449889144472,51.6727219082487,25
4.20895296498873,51.6728682599495,25
4.20906992602158,51.6683747745501,25
4.22352267243513,51.6685193232694,25
4.22363817266392,51.6640258170378,25
4.23808959089008,51.6641685632133,25
4.23820363094462,51.6596750364013,25
4.24542866245876,51.6597457313925,25
4.24554195968614,51.6552521933398,25
4.31778650770656,51.6559345292157,25
4.31768037803518,51.6604281555558,25
4.33935637429266,51.6606241870174,25
4.33925237122921,51.6651178366488,25
4.36093073287281,51.6653098793666,25
4.36082885746654,51.6698035517665,25
4.36805574208499,51.6698666821357,25
4.36765087728936,51.6878413833608,25
4.36042112231573,51.6877782203,25
4.36031913010716,51.6922718820982,25
4.35308868051783,51.6922082644927,25
4.35298594676864,51.6967019158932,25
4.34575480257945,51.6966378436289,25
4.34565132696055,51.7011314845569,25
4.33118767330823,51.7010019840082,25
4.33108273702876,51.705495605976,25
4.32385022775447,51.7054301775228,25
4.3237445487902,51.709923788809,25
4.31651134513718,51.7098579052999,25
4.31640492315871,51.7143515058298,25
4.30917102514339,51.7142851671507,25
4.30906385982121,51.7187787568492,25
4.29459469984945,51.718644722233,25
4.29448607177449,51.7231382923165,25
4.28001557332998,51.7230024533639,25
4.27990548186807,51.7274960035805,25
4.26543364600792,51.7273583598512,25
4.26532209052507,51.7318518899489,25
4.25808549153363,51.7317823888977,25
4.25786086452985,51.7407694241502,25
4.25062285209313,51.7406994581316,25
4.25050978006838,51.7451929631959,25
4.24327107373541,51.745122541099,25
4.24315725574466,51.7496160346873,25
4.23591785553305,51.7495451563977,25
4.23580329124595,51.7540386384348,25
4.22856319717343,51.7539673038385,25
4.22844788625955,51.7584607742492,25
4.22120709834397,51.7583889832317,25
4.22109104047279,51.7628824419406,25
4.21384955873212,51.7628101943879,25
4.21373275357298,51.7673036413197,25
4.20649057802531,51.7672309371176,25
4.20637302524748,51.7717243721969,25
4.19913015591101,51.771651211231,25
4.19901185518364,51.7761446343824,25
4.17728124805545,51.7759224386794,25
4.17716075686814,51.7804158305682,25
4.16267238139832,51.78026544368,25
4.16255042005524,51.7847588135936,25
4.15530555303593,51.7846829391604,25
4.15518284228164,51.7891762967401,25
4.14793728207283,51.7890999649229,25
4.14781382157608,51.7935933100929,25
4.12607514722241,51.7933615993557,25
4.12594949328069,51.7978549119537,25
4.09696211248141,51.7975396571818,25
4.09683354237164,51.8020329263538,25
4.06784374713998,51.8017104676382,25
4.06771225968623,51.8062036924262,25
4.04596806422021,51.8059571158063,25
4.04583438030662,51.8104503060261,25
4.03858565432164,51.8103672075948,25
4.03845121745066,51.8148603844252,25
4.03120180015379,51.8147768273827,25
4.03106660999363,51.8192699907478,25
4.02381650140588,51.8191859749799,25
4.02340857626,51.832665416456,25
4.01615633085821,51.8325809199316,25
4.01574595458397,51.8460603043266,25
3.96496594067607,51.8454560482361,25
4.20629547151265,51.4975482906327,26
4.20641210506848,51.493054741709,26
4.21361059658787,51.4931273183919,26
4.21349467382629,51.4976208766828,26
4.20629547151265,51.4975482906327,26
4.18789522116535,51.3760022944018,27
4.18813126950185,51.3670151753281,27
4.2168457301829,51.3673070889239,27
4.2166153326055,51.3762942832138,27
4.18789522116535,51.3760022944018,27
3.51127224559501,51.4120280460675,28
3.51145705826095,51.4075356484109,28
3.49709095004909,51.4073036216784,28
3.49727713416307,51.4028112523193,28
3.48291260892314,51.4025774862893,28
3.4831001638003,51.3980851454572,28
3.45437445293822,51.397612366915,28
3.45456479058726,51.3931200854023,28
3.4114817646774,51.3923977445384,28
3.41167629579482,51.3879055544838,28
3.40449665153647,51.3877836326041,28
3.40469184432241,51.3832914566697,28
3.3831552962959,51.3829230861773,28
3.3833525618673,51.3784309561089,28
3.36899649866247,51.3781831977816,28
3.37058428907315,51.342246357053,28
3.37775665847815,51.342370329426,28
3.37834922375877,51.3288939417951,28
3.37117896659971,51.3287700172763,28
3.37137710239553,51.3242779011579,28
3.36420759399732,51.3241535513541,28
3.36440638838326,51.3196614498276,28
3.35723762871576,51.3195366748548,28
3.35763648874313,51.3105524997286,28
3.36480384174271,51.3106772426001,28
3.36579668593925,51.2882167008254,28
3.37296057009371,51.2883409227272,28
3.37375122639206,51.2703724019603,28
3.38807351239193,51.2706193963538,28
3.38846576508832,51.2616350649701,28
3.40278542248551,51.2618802340668,28
3.40317469196644,51.2528958348325,28
3.4246503005916,51.2532601913209,28
3.42503518726231,51.2442756937444,28
3.43219240881322,51.2443962341946,28
3.43238408586997,51.2399039682041,28
3.52542275084346,51.2414307323531,28
3.52524018605871,51.2459231945807,28
3.53239800160802,51.2460375709205,28
3.53185216289475,51.2595149950939,28
3.5246922432665,51.2594005746378,28
3.5235952384661,51.2863553036937,28
3.53075937054283,51.2864698124601,28
3.53094160592728,51.2819773458596,28
3.54526858902305,51.2822050115751,28
3.54508775862474,51.2866975074569,28
3.55941631088336,51.2869234390371,28
3.55923684480026,51.2914159627689,28
3.56640188479798,51.2915282817098,28
3.56658064818095,51.2870357435327,28
3.58090944431665,51.2872590299085,28
3.58108676201057,51.282766461814,28
3.58825051794883,51.2828774294111,28
3.58754381691168,51.3008477516621,28
3.60187707157872,51.3010684778991,28
3.6020524008395,51.2965758707623,28
3.61638440853603,51.2967948045698,28
3.61655829210656,51.2923021680572,28
3.62372365228561,51.2924109594391,28
3.62389679358388,51.2879183077379,28
3.65972066664897,51.2884555809129,28
3.65989025521942,51.2839628589334,28
3.67421866957044,51.2841746544393,28
3.67438681451142,51.2796819040697,28
3.68871397632554,51.2798919090048,28
3.68888067823568,51.275399130496,28
3.69604361351488,51.2755034582834,28
3.69620957530467,51.2710106652449,28
3.73202130176551,51.2715256259861,28
3.73218371501815,51.2670327656351,28
3.75366908773401,51.2673364139618,28
3.7538293579416,51.2628435134978,28
3.76099051969556,51.2629438352791,28
3.76115005161779,51.2584509208671,28
3.78263164753086,51.2587492038494,28
3.78278903787731,51.2542562500563,28
3.78994893964638,51.2543547838099,28
3.79010559263748,51.2498618163376,28
3.78294639253159,51.249763295251,28
3.78420394627647,51.213819622017,28
3.79135753879302,51.213918041858,28
3.79151387251839,51.2094250659168,28
3.79866680021482,51.2095230331084,28
3.79882239843704,51.2050300437093,28
3.80597466128978,51.2051275583623,28
3.80581976316764,51.2096205602905,28
3.81297276121842,51.2097176474587,28
3.81312695922877,51.2052246330578,28
3.83458406197929,51.2055132173537,28
3.83443196437399,51.2100062688339,28
3.87019799013645,51.2104785037601,28
3.87004935976363,51.214971615064,28
3.87720336693858,51.2150647538713,28
3.87764705640868,51.2015853815428,28
3.88479899643026,51.2016780445112,28
3.88494612601446,51.1971849068484,28
